measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2010,21626.86809,24720.40674,19152.02209
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,294,All causes,1,Number,1998,645562.5834,706176.8772,592774.9812
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2011,21597.26223,24859.14865,19163.80036
1,Deaths,107,Barbados,3,Both,22,All ages,294,All causes,1,Number,1995,2445.887127,2529.708463,2370.287125
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2012,21272.56117,24516.60903,18870.87414
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,294,All causes,1,Number,2011,311497.9064,329435.1419,293476.8752
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2013,20931.89843,24081.30611,18547.804
1,Deaths,181,Republic of Madagascar,3,Both,22,All ages,294,All causes,1,Number,1998,155134.5631,167678.5165,142407.7
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2014,20713.69781,23774.98456,18326.56662
1,Deaths,71,Australia,3,Both,22,All ages,294,All causes,1,Number,2003,131313.0466,132212.5211,130466.4509
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2015,20662.08028,23800.22709,18298.06831
1,Deaths,200,Republic of Benin,3,Both,22,All ages,294,All causes,1,Number,1998,74455.16778,80148.16358,69273.97416
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2016,20590.03052,23520.20768,18156.27567
1,Deaths,183,Republic of Mauritius,3,Both,22,All ages,294,All causes,1,Number,1998,7541.813869,7740.061388,7359.918749
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2017,20212.93399,23295.13885,17677.40215
1,Deaths,214,Federal Republic of Nigeria,3,Both,22,All ages,294,All causes,1,Number,1998,1616983.07,1735518.322,1492113.932
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2018,19664.72738,22792.85825,17079.47315
1,Deaths,195,Republic of Namibia,3,Both,22,All ages,294,All causes,1,Number,2011,18768.42893,21321.569,16361.23273
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2019,19367.19964,22420.76508,16697.9184
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,1,Number,1998,628.1790812,654.2716667,604.7705031
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2020,19647.57184,22851.25398,16799.62095
1,Deaths,19,Democratic Republic of Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,1997,7117.218296,7789.682276,6454.823341
2,DALYs (Disability-Adjusted Life Years),150,Sultanate of Oman,3,Both,22,All ages,294,All causes,3,Rate,2021,22264.71926,25385.86402,19461.11335
1,Deaths,88,Republic of Malta,3,Both,22,All ages,294,All causes,1,Number,1998,2887.778654,2978.22348,2803.07447
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1990,21789.61266,24941.81775,18919.16157
1,Deaths,28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,1997,2999.227596,3549.314615,2516.03484
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1991,21801.92862,24970.4891,18851.3509
1,Deaths,123,Republic of Peru,3,Both,22,All ages,294,All causes,1,Number,2011,129580.6758,144286.7832,114672.1603
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1992,21718.35335,24899.42502,18889.15986
1,Deaths,47,Czech Republic,3,Both,22,All ages,294,All causes,1,Number,1997,113156.9376,114431.2852,112007.2454
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1993,21556.48845,24678.36318,18770.61743
1,Deaths,112,Grenada,3,Both,22,All ages,294,All causes,1,Number,1997,715.2680566,751.4010914,679.8403722
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1994,21629.1438,24759.84778,18752.23621
1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2000,243365.1153,244511.5441,242212.453
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1995,21840.30997,24977.43204,19016.20905
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,1997,744.9001862,777.7097921,713.9560747
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1996,21942.117,25007.86328,19257.53171
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,1,Number,2011,168592.934,195820.5011,142780.0109
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1997,22019.99356,25269.14154,19339.70426
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,1,Number,2011,14156.11584,16404.68343,12058.16239
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1998,22002.72028,25445.92946,19268.52722
1,Deaths,206,Republic of the Gambia,3,Both,22,All ages,294,All causes,1,Number,1998,12130.47972,13446.42775,10901.42353
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,1999,21978.31856,25436.45579,19146.17285
1,Deaths,142,Islamic Republic of Iran,3,Both,22,All ages,294,All causes,1,Number,2011,333868.2897,339792.4078,328000.3787
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2000,21845.4697,25336.8814,18946.8559
1,Deaths,41,Republic of Uzbekistan,3,Both,22,All ages,294,All causes,1,Number,2000,149969.929,155788.1988,144782.5937
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2001,21882.81623,25505.46946,18996.21569
1,Deaths,170,Republic of the Congo,3,Both,22,All ages,294,All causes,1,Number,2011,36636.24146,41431.17682,32061.97486
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2002,21787.46244,25380.11008,18887.37583
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2003,21466.54471,25045.12561,18538.60321
1,Deaths,184,Republic of Mozambique,3,Both,22,All ages,294,All causes,1,Number,2011,283102.3622,309007.5001,255265.4247
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2004,21210.42597,24799.32295,18504.92365
1,Deaths,55,Republic of Slovenia,3,Both,22,All ages,294,All causes,1,Number,2000,18492.90358,18910.20601,18068.47312
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2005,20967.33123,24402.7048,18216.01834
1,Deaths,198,Republic of Zimbabwe,3,Both,22,All ages,294,All causes,1,Number,1998,166946.4359,198191.4458,135066.1311
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2006,20399.92602,23738.37621,17606.707
1,Deaths,217,Republic of Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,1998,78540.47808,83868.76663,73561.78013
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2007,19778.53892,23013.29184,17096.74024
1,Deaths,88,Republic of Malta,3,Both,22,All ages,294,All causes,1,Number,2000,2968.088982,3075.217439,2871.252686
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2008,19152.05158,22264.19154,16515.91213
1,Deaths,168,Republic of Angola,3,Both,22,All ages,294,All causes,1,Number,2000,203703.0501,221437.6554,188651.022
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2009,18704.71807,21822.10789,15897.21743
1,Deaths,52,Romania,3,Both,22,All ages,294,All causes,1,Number,1999,261414.8256,263016.6095,259848.7998
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2010,17978.69859,21042.51432,15181.06242
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,1,Number,2011,402.8678076,436.8497205,371.1384886
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2011,17402.0195,20479.91002,14734.33112
1,Deaths,40,Turkmenistan,3,Both,22,All ages,294,All causes,1,Number,1991,27823.32727,28903.79884,26717.64555
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2012,17055.60861,20184.62879,14528.50515
1,Deaths,14,Republic of Maldives,3,Both,22,All ages,294,All causes,1,Number,1999,1107.038413,1176.579556,1035.187638
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2013,16786.87688,19942.78321,14230.56696
1,Deaths,24,Republic of the Marshall Islands,3,Both,22,All ages,294,All causes,1,Number,1999,341.7800077,377.7467926,310.1936882
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2014,16577.9293,19689.30606,13910.16175
1,Deaths,204,Republic of Chad,3,Both,22,All ages,294,All causes,1,Number,2011,148274.0386,164675.0515,133374.6144
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2015,16241.28109,19226.99246,13608.31065
1,Deaths,16,Republic of the Philippines,3,Both,22,All ages,294,All causes,1,Number,2000,412270.9529,433794.5836,391321.0745
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2016,16093.49235,19014.22726,13402.26468
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,1,Number,2011,802.8936986,907.5892809,712.0020919
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2017,15938.49568,18906.57571,13352.83064
1,Deaths,140,Kingdom of Bahrain,3,Both,22,All ages,294,All causes,1,Number,2001,2550.907338,2685.268259,2418.453831
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2018,15847.91049,18931.19696,13250.92253
1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2000,249034.3322,374907.6346,183493.4895
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2019,15737.25386,18824.85051,13150.31326
1,Deaths,175,Republic of Burundi,3,Both,22,All ages,294,All causes,1,Number,2011,84225.22888,93007.71736,75699.54193
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2020,15921.91239,19047.54195,13318.38223
1,Deaths,190,Republic of Uganda,3,Both,22,All ages,294,All causes,1,Number,2011,280159.4809,306752.8968,255468.619
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,3,Rate,2021,16685.32932,19850.10678,13991.74616
1,Deaths,49,North Macedonia,3,Both,22,All ages,294,All causes,1,Number,2000,20076.74207,20647.90473,19589.40794
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1990,35250.50011,41261.81159,30212.39543
1,Deaths,218,Togolese Republic,3,Both,22,All ages,294,All causes,1,Number,2011,58441.8453,65654.49683,51114.54811
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1991,33667.31927,39780.87361,28818.6355
1,Deaths,369,Republic of Nauru,3,Both,22,All ages,294,All causes,1,Number,2011,105.6087762,123.3796129,89.98473368
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1992,32371.8726,38087.71566,27698.95288
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,1,Number,2011,16047.33289,18234.75052,14052.4306
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1993,31358.36781,36750.12706,26873.85426
1,Deaths,91,Portuguese Republic,3,Both,22,All ages,294,All causes,1,Number,1999,106745.1966,107510.0831,106043.4738
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1994,30533.82138,35764.29726,26170.4427
1,Deaths,106,Commonwealth of the Bahamas,3,Both,22,All ages,294,All causes,1,Number,1999,1865.504016,1960.572937,1775.409604
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1995,29647.0909,34442.57257,25700.68668
1,Deaths,385,Puerto Rico,3,Both,22,All ages,294,All causes,1,Number,2011,30295.51545,30842.3746,29692.48847
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1996,28788.44115,33219.69957,24954.54516
1,Deaths,74,Principality of Andorra,3,Both,22,All ages,294,All causes,1,Number,2000,433.5076373,529.0601773,349.1954192
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1997,28198.11594,32651.60059,24614.93245
1,Deaths,146,Lebanese Republic,3,Both,22,All ages,294,All causes,1,Number,1992,19109.80156,22128.4515,16873.51135
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1998,27477.06942,31879.30539,23882.39899
1,Deaths,172,Republic of Equatorial Guinea,3,Both,22,All ages,294,All causes,1,Number,2001,6721.67714,7897.368374,5687.792865
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,1999,26999.28387,31259.92885,23383.3173
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,1,Number,2000,300.2333416,321.6881518,281.3943596
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2000,26601.02197,30643.77094,23230.98536
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,294,All causes,1,Number,2011,384.7041211,404.403129,366.1525952
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2001,26194.77498,29989.14693,23062.75924
1,Deaths,164,Federal Democratic Republic of Nepal,3,Both,22,All ages,294,All causes,1,Number,1994,203843.5295,223953.2875,186289.77
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2002,25882.18898,29524.4773,22969.3338
1,Deaths,97,Argentine Republic,3,Both,22,All ages,294,All causes,1,Number,1994,257510.5874,258623.8468,256544.0082
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2003,25720.36165,29016.01771,22867.35037
1,Deaths,112,Grenada,3,Both,22,All ages,294,All causes,1,Number,1994,742.3727816,777.1105923,707.7384289
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2004,25499.29942,28676.50461,22802.33863
1,Deaths,160,Islamic Republic of Afghanistan,3,Both,22,All ages,294,All causes,1,Number,1997,224819.0789,247206.0888,201941.2249
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2005,25572.7973,28787.98679,22854.05106
1,Deaths,35,Georgia,3,Both,22,All ages,294,All causes,1,Number,2000,56901.71098,61598.28301,52690.56182
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2006,25613.32318,28783.62616,22801.47555
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,294,All causes,1,Number,1997,117657.2682,127804.5905,108118.2921
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2007,25555.53219,28868.60291,22630.66206
1,Deaths,367,Principality of Monaco,3,Both,22,All ages,294,All causes,1,Number,1998,479.973629,543.8874565,386.9031032
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2008,25418.94199,28881.15161,22512.04331
1,Deaths,206,Republic of the Gambia,3,Both,22,All ages,294,All causes,1,Number,1999,12410.95038,13674.49254,11156.22482
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2009,25267.54248,28733.83794,22385.96516
1,Deaths,186,Republic of Seychelles,3,Both,22,All ages,294,All causes,1,Number,2000,577.5543031,596.9343242,557.3872531
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2010,25043.04247,28449.89981,22180.80726
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,294,All causes,1,Number,2001,199347.5899,203439.6233,195684.7343
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2011,24684.91748,28076.86207,21931.47298
1,Deaths,49,North Macedonia,3,Both,22,All ages,294,All causes,1,Number,1997,19612.68227,20106.7837,19117.78927
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2012,24445.20983,27984.88672,21536.50035
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,294,All causes,1,Number,2003,158194.7644,162980.2903,153647.3952
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2013,24341.08782,27858.29679,21413.11537
1,Deaths,55,Republic of Slovenia,3,Both,22,All ages,294,All causes,1,Number,2003,18994.59572,19427.96857,18535.65094
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2014,24320.2451,27682.10707,21233.28427
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,294,All causes,1,Number,2003,15881.28684,16053.89404,15705.39673
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2015,24797.12059,28415.9637,21527.15128
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,1,Number,2003,2431915.95,2436472.418,2427090.458
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2016,24537.32371,28129.47607,21133.277
1,Deaths,122,Republic of Ecuador,3,Both,22,All ages,294,All causes,1,Number,1991,54509.49909,55920.22046,53135.59253
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2017,24511.70895,28327.90698,20953.46979
